[11Jul2026 12:09:43.175] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Patchouli-1.21.1-93-NEOFORGE.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.180] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Placebo-1.21.1-9.9.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.185] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "player-animation-lib-forge-2.0.4+1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.189] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "PlayerRevive_NEOFORGE_v2.1.2_mc1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.195] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "puffish_skills-0.18.0-1.21-neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.199] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "PuzzlesLib-v21.1.52-1.21.1-NeoForge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.208] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Quark-4.1-481.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.213] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sdm-core-neoforge-1.21.1-2.1.2.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.218] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sdmeconomy-neoforge-1.21.1-2.4.0.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.221] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sdmshopa-neoforge-3.3.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.224] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sdmuilibrary-neoforge-1.21-1.9.2.jar" [locator: userdev mods and services, reader: mod manifest]
